274701700.075 1.1077e-09 0.15282
218415922.371 2.7276e-13 4.8058e-05
182617065.702 3.685e-13 6.5574e-05
408101478.979 2.4622e-12 0.00024819
407716195.175 7.0176e-14 1.2997e-05
218675295.6 1.1077e-09 0.15282
407888237.063 1.0708e-13 2.365e-05
282572214.71 1.4567e-13 1.7528e-05
182097038.678 1.7332e-13 3.4262e-05
197591559.928 6.46e-13 8.2983e-05
266449874.168 1.1077e-09 0.15282
407548788.915 4.5949e-16 1.2526e-07
407790576.427 6.023e-13 9.2027e-05
