161038018.997 0 0.0 1
161988418.997 3.20837909743e-12 3.13619554555e-12 1
223850818.997 1.22973389541e-11 7.5755764032e-12 1
223937218.997 1.21047129161e-11 3.17269518354e-12 1
224196418.997 3.97835242479e-11 1.85964907765e-11 1
224628418.997 5.91430008202e-11 1.02664684634e-11 1
391639618.997 1.29789264281e-11 6.8302215447e-12 1
391812418.997 8.72434751129e-12 3.15215347623e-12 1
